estabelecimento,cnpj,merchant_id,bandeira,modalidade,forma_pgto,dh_venda,data,mes,status,parcelas,data_1pgto,aut,cv,terminal,valor_bruto,valor_taxa,valor_liquido,emissor
Filial_Proview,07843328000208,72453,Visa,Débito,Débito,2025-04-25 08:49,2025-04-25,2025-04,Aprovada,01,2025-04-28,054104,000000113,15114097,1000.0,-12.5,987.5,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-04-25 08:50,2025-04-25,2025-04,Negada,06,,000000,000000115,15114097,3900.0,0,0,N/A
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-04-25 08:50,2025-04-25,2025-04,Negada,06,,000000,000000117,15114097,3900.0,0,0,N/A
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-04-25 08:51,2025-04-25,2025-04,Negada,06,,000000,000000119,15114097,3900.0,0,0,N/A
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-04-25 08:52,2025-04-25,2025-04,Aprovada,06,2025-05-26,418090,000000121,15114097,3900.0,-87.75,3812.25,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-04-25 11:15,2025-04-25,2025-04,Aprovada,10,2025-05-26,653443,000000123,15114097,4821.0,-126.31,4694.69,Nacional
Filial_Proview,07843328000208,72453,Elo,Crédito,Crédito Parcelado Lojista,2025-04-25 14:55,2025-04-25,2025-04,Negada,05,,000000,000000125,15114097,7550.0,0,0,N/A
Filial_Proview,07843328000208,72453,Elo,Crédito,Crédito Parcelado Lojista,2025-04-25 15:14,2025-04-25,2025-04,Negada,05,,000000,000000127,15114097,7550.0,0,0,N/A
Filial_Proview,07843328000208,72453,Elo,Crédito,Crédito Parcelado Lojista,2025-04-25 15:19,2025-04-25,2025-04,Negada,05,,000000,000000129,15114097,7550.0,0,0,N/A
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-04-29 09:20,2025-04-29,2025-04,Aprovada,06,2025-05-29,084354,000000131,15114097,2130.0,-51.33,2078.67,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-04-29 10:58,2025-04-29,2025-04,Aprovada,10,2025-05-29,590566,000000135,15114097,6120.0,-146.88,5973.12,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Débito,Débito,2025-04-29 12:29,2025-04-29,2025-04,Aprovada,01,2025-04-30,M32193,000000137,15114097,740.0,-9.62,730.38,Nacional
Filial_Proview,07843328000208,72453,Amex,Crédito,Crédito Parcelado Lojista,2025-04-30 15:25,2025-04-30,2025-04,Aprovada,04,2025-05-30,653208,000000139,15114097,890.0,-28.48,861.52,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-02 12:32,2025-05-02,2025-05,Aprovada,10,2025-06-02,330056,000000141,15114097,2580.0,-61.92,2518.08,Nacional
Filial_Proview,07843328000208,72453,Visa,Débito,Débito,2025-05-06 09:20,2025-05-06,2025-05,Aprovada,01,2025-05-07,405747,000000145,15114097,400.0,-5.0,395.0,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-06 10:52,2025-05-06,2025-05,Aprovada,08,2025-06-05,006101,000000149,15114097,2540.0,-66.55,2473.45,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-07 14:46,2025-05-07,2025-05,Aprovada,04,2025-06-06,462850,000000151,15114097,1450.0,-32.63,1417.37,Nacional
Filial_Proview,07843328000208,72453,Elo,Débito,Débito,2025-05-08 13:26,2025-05-08,2025-05,Aprovada,01,2025-05-09,123517,000000155,15114097,1000.0,-12.5,987.5,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-09 08:42,2025-05-09,2025-05,Aprovada,10,2025-06-09,623631,000000159,15114097,2700.0,-64.8,2635.2,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-09 16:40,2025-05-09,2025-05,Aprovada,06,2025-06-09,281972,000000163,15114097,3690.0,-83.03,3606.97,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-10 12:00,2025-05-10,2025-05,Aprovada,10,2025-06-09,090197,000000165,15114097,5700.0,-149.34,5550.66,Nacional
Filial_Proview,07843328000208,72453,Elo,Débito,Débito,2025-05-12 11:31,2025-05-12,2025-05,Aprovada,01,2025-05-13,415851,000000169,15114097,4800.0,-60.0,4740.0,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-14 10:33,2025-05-14,2025-05,Aprovada,06,2025-06-13,046988,000000173,15114097,5000.0,-120.5,4879.5,Nacional
Filial_Proview,07843328000208,72453,Visa,Débito,Débito,2025-05-14 11:07,2025-05-14,2025-05,Aprovada,01,2025-05-15,317522,000000177,15114097,2500.0,-31.25,2468.75,Nacional pré pago
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-14 17:25,2025-05-14,2025-05,Aprovada,06,2025-06-13,005999,000000179,15114097,690.0,-15.53,674.47,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-15 10:39,2025-05-15,2025-05,Aprovada,09,2025-06-16,080659,104780975,EC055793,2500.0,-78.75,2421.25,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-15 14:06,2025-05-15,2025-05,Aprovada,03,2025-06-16,438934,149071493,EC055793,1350.0,-40.5,1309.5,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-15 14:09,2025-05-15,2025-05,Aprovada,06,2025-06-16,094160,000000181,15114097,3900.0,-87.75,3812.25,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-16 08:27,2025-05-16,2025-05,Aprovada,06,2025-06-16,R05271,000000185,15114097,1350.0,-32.54,1317.46,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-16 11:03,2025-05-16,2025-05,Aprovada,10,2025-06-16,075013,000000189,15114097,1780.0,-42.72,1737.28,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-16 12:22,2025-05-16,2025-05,Aprovada,06,2025-06-16,094973,000000191,15114097,2390.0,-53.78,2336.22,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-19 12:36,2025-05-19,2025-05,Aprovada,10,2025-06-18,461613,000000193,15114097,3290.0,-78.96,3211.04,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-20 10:00,2025-05-20,2025-05,Aprovada,02,2025-06-20,292059,000000197,15114097,990.0,-23.86,966.14,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-21 13:31,2025-05-21,2025-05,Aprovada,06,2025-06-20,003110,000000201,15114097,1430.0,-32.18,1397.82,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-22 07:59,2025-05-22,2025-05,Aprovada,10,2025-06-23,065492,000000205,15114097,5834.0,-152.85,5681.15,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-22 14:19,2025-05-22,2025-05,Aprovada,10,2025-06-23,020280,000000209,15114097,2350.0,-56.4,2293.6,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-23 17:20,2025-05-23,2025-05,Aprovada,10,2025-06-23,591226,000000211,15114097,3400.0,-81.6,3318.4,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-24 10:54,2025-05-24,2025-05,Aprovada,10,2025-06-23,000522,000000213,15114097,2900.0,-75.98,2824.02,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-27 10:07,2025-05-27,2025-05,Aprovada,08,2025-06-26,071544,000000217,15114097,5400.0,-141.48,5258.52,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-27 22:17,2025-05-27,2025-05,Aprovada,08,2025-06-27,086955,227241011,EC055793,2000.0,-63.0,1937.0,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-28 16:47,2025-05-28,2025-05,Negada,10,,00000000,162826855,EC055793,5300.0,0,0,N/A
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-28 16:57,2025-05-28,2025-05,Aprovada,10,2025-06-30,050895,162854395,EC055793,2500.0,-78.75,2421.25,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-28 16:59,2025-05-28,2025-05,Aprovada,10,2025-06-27,540038,000000221,15114097,2400.0,-62.88,2337.12,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-29 09:50,2025-05-29,2025-05,Aprovada,10,2025-06-30,066466,000000225,15114097,1450.0,-34.8,1415.2,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-29 10:48,2025-05-29,2025-05,Aprovada,10,2025-06-30,027760,000000229,15114097,2140.0,-56.07,2083.93,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-30 14:50,2025-05-30,2025-05,Aprovada,03,2025-06-30,503958,000000231,15114097,1600.0,-36.0,1564.0,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-05-30 16:38,2025-05-30,2025-05,Aprovada,05,2025-06-30,024967,000000233,15114097,1590.0,-35.78,1554.22,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-05-31 10:27,2025-05-31,2025-05,Aprovada,10,2025-06-30,050634,000000235,15114097,3100.0,-81.22,3018.78,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-06-03 09:19,2025-06-03,2025-06,Aprovada,10,2025-07-03,991717,000000239,15114097,2400.0,-57.6,2342.4,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-06-03 20:22,2025-06-03,2025-06,Negada,10,,00000000,202594801,EC055793,1700.0,0,0,N/A
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-06-03 20:28,2025-06-03,2025-06,Aprovada,10,2025-07-04,064372,202616351,EC055793,1700.0,-53.55,1646.45,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-06-04 16:24,2025-06-04,2025-06,Aprovada,08,2025-07-04,025787,000000243,15114097,1880.0,-49.26,1830.74,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-06-05 15:31,2025-06-05,2025-06,Aprovada,04,2025-07-07,312578,000000247,15114097,3900.0,-93.99,3806.01,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-06-06 09:36,2025-06-06,2025-06,Aprovada,10,2025-07-07,626390,097902313,EC055793,1800.0,-56.7,1743.3,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito À Vista,2025-06-06 13:36,2025-06-06,2025-06,Aprovada,01,2025-07-07,090292,000000251,15114097,100.0,-1.9,98.1,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito À Vista,2025-06-12 16:29,2025-06-12,2025-06,Aprovada,01,2025-07-14,OLHAWH,000000255,15114097,1782.0,-33.86,1748.14,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-06-17 15:17,2025-06-17,2025-06,Aprovada,10,2025-07-17,006718,000000259,15114097,2970.0,-77.81,2892.19,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito À Vista,2025-06-18 09:49,2025-06-18,2025-06,Aprovada,01,2025-07-18,UISOBM,000000263,15114097,200.0,-3.8,196.2,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-06-20 08:12,2025-06-20,2025-06,Aprovada,10,2025-07-21,123568,000000267,15114097,4500.0,-108.0,4392.0,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-06-20 11:11,2025-06-20,2025-06,Aprovada,04,2025-07-21,NM34AK,000000271,15114097,1400.0,-31.5,1368.5,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito À Vista,2025-06-20 16:34,2025-06-20,2025-06,Aprovada,01,2025-07-21,644867,000000273,15114097,800.0,-15.2,784.8,Nacional
Filial_Proview,07843328000208,72453,Elo,Crédito,Crédito Parcelado Lojista,2025-06-24 10:07,2025-06-24,2025-06,Aprovada,10,2025-07-24,674235,000000275,15114097,2021.0,-48.5,1972.5,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Débito,Débito,2025-06-24 14:41,2025-06-24,2025-06,Negada,01,,M62195,000000279,15114097,5000.0,0,0,N/A
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-06-25 10:46,2025-06-25,2025-06,Aprovada,10,2025-07-25,216655,000000281,15114097,1270.0,-30.48,1239.52,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-06-25 10:48,2025-06-25,2025-06,Aprovada,06,2025-07-25,050735,000000285,15114097,3500.0,-78.75,3421.25,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-06-25 12:11,2025-06-25,2025-06,Aprovada,06,2025-07-25,040228,000000287,15114097,880.0,-21.21,858.79,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito À Vista,2025-06-25 12:20,2025-06-25,2025-06,Aprovada,01,2025-07-25,474723,000000289,15114097,50.0,-0.95,49.05,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-06-25 17:08,2025-06-25,2025-06,Aprovada,10,2025-07-25,090799,000000291,15114097,1800.0,-43.2,1756.8,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-06-26 12:45,2025-06-26,2025-06,Aprovada,10,2025-07-28,016110,000000293,15114097,1600.0,-41.92,1558.08,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito À Vista,2025-06-27 08:38,2025-06-27,2025-06,Aprovada,01,2025-07-28,820803,000000297,15114097,855.0,-16.25,838.75,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-06-27 08:47,2025-06-27,2025-06,Aprovada,03,2025-07-28,471886,000000301,15114097,590.0,-13.28,576.72,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-06-27 16:42,2025-06-27,2025-06,Aprovada,05,2025-07-28,425354,000000303,15114097,1600.0,-38.56,1561.44,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-02 10:25,2025-07-02,2025-07,Negada,10,,000000,000000305,15114097,3710.0,0,0,N/A
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-02 10:27,2025-07-02,2025-07,Aprovada,10,2025-08-01,020996,000000309,15114097,2000.0,-48.0,1952.0,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-02 10:57,2025-07-02,2025-07,Aprovada,05,2025-08-01,575268,000000311,15114097,800.0,-19.28,780.72,Nacional
Filial_Proview,07843328000208,72453,Visa,Débito,Débito,2025-07-03 11:06,2025-07-03,2025-07,Aprovada,01,2025-07-04,050434,000000313,15114097,3300.0,-41.25,3258.75,Nacional
Filial_Proview,07843328000208,72453,Amex,Crédito,Crédito Parcelado Lojista,2025-07-04 15:22,2025-07-04,2025-07,Cancelada,10,2025-08-04,623681,000000317,15114097,1690.0,-56.62,1633.38,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-08 08:58,2025-07-08,2025-07,Aprovada,10,2025-08-07,558989,000000321,15114097,4400.0,-105.6,4294.4,Nacional
Filial_Proview,07843328000208,72453,Amex,Crédito,Crédito Parcelado Lojista,2025-07-08 11:01,2025-07-08,2025-07,Negada,10,,00000000,110195763,EC055793,3121.0,0,0,N/A
Filial_Proview,07843328000208,72453,Amex,Crédito,Crédito Parcelado Lojista,2025-07-08 11:02,2025-07-08,2025-07,Negada,10,,00000000,119288671,EC055793,3121.0,0,0,N/A
Filial_Proview,07843328000208,72453,Amex,Crédito,Crédito Parcelado Lojista,2025-07-08 11:08,2025-07-08,2025-07,Aprovada,10,2025-08-08,682090,111031195,EC055793,3121.0,-98.31,3022.69,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-08 12:21,2025-07-08,2025-07,Aprovada,10,2025-08-07,089166,000000325,15114097,1140.0,-29.87,1110.13,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-08 14:05,2025-07-08,2025-07,Aprovada,10,2025-08-07,051858,000000327,15114097,1290.0,-33.8,1256.2,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-08 15:28,2025-07-08,2025-07,Aprovada,10,2025-08-07,690013,000000329,15114097,2190.0,-52.56,2137.44,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-09 10:17,2025-07-09,2025-07,Aprovada,10,2025-08-08,875476,000000331,15114097,1200.0,-31.44,1168.56,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-09 12:12,2025-07-09,2025-07,Aprovada,10,2025-08-08,103090,000000335,15114097,4800.0,-125.76,4674.24,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-10 10:37,2025-07-10,2025-07,Aprovada,10,2025-08-11,033425,000000337,15114097,1880.0,-49.26,1830.74,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-10 11:43,2025-07-10,2025-07,Aprovada,10,2025-08-11,R07437,000000341,15114097,1200.0,-31.44,1168.56,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-10 14:11,2025-07-10,2025-07,Aprovada,10,2025-08-11,047953,000000343,15114097,6700.0,-175.54,6524.46,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-11 09:27,2025-07-11,2025-07,Aprovada,05,2025-08-11,274463,000000345,15114097,4985.0,-112.16,4872.84,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-11 14:36,2025-07-11,2025-07,Aprovada,05,2025-08-11,317595,000000349,15114097,2100.0,-47.25,2052.75,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-11 14:37,2025-07-11,2025-07,Negada,10,,000000,000000351,15114097,2150.0,0,0,N/A
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-14 12:14,2025-07-14,2025-07,Aprovada,10,2025-08-13,015243,000000353,15114097,5900.0,-141.6,5758.4,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Débito,Débito,2025-07-14 15:31,2025-07-14,2025-07,Aprovada,01,2025-07-15,M43821,000000357,15114097,1955.0,-25.42,1929.58,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-15 14:28,2025-07-15,2025-07,Aprovada,10,2025-08-14,067453,000000359,15114097,5000.0,-120.0,4880.0,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-15 14:29,2025-07-15,2025-07,Aprovada,10,2025-08-14,691286,000000363,15114097,1200.0,-28.8,1171.2,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-15 15:33,2025-07-15,2025-07,Aprovada,10,2025-08-14,640066,000000365,15114097,2700.0,-64.8,2635.2,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-16 10:06,2025-07-16,2025-07,Aprovada,06,2025-08-15,4NH4RQ,000000367,15114097,3762.0,-84.65,3677.35,Nacional
Filial_Proview,07843328000208,72453,Visa,Débito,Débito,2025-07-16 10:23,2025-07-16,2025-07,Negada,01,,000000,000000371,15114097,2200.0,0,0,N/A
Filial_Proview,07843328000208,72453,Visa,Débito,Débito,2025-07-16 10:23,2025-07-16,2025-07,Negada,01,,000000,000000373,15114097,2200.0,0,0,N/A
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-17 13:53,2025-07-17,2025-07,Aprovada,10,2025-08-18,024178,000000375,15114097,1710.0,-41.04,1668.96,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-17 15:10,2025-07-17,2025-07,Aprovada,08,2025-08-18,067869,000000379,15114097,2100.0,-55.02,2044.98,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-18 10:02,2025-07-18,2025-07,Aprovada,10,2025-08-18,662623,000000381,15114097,1000.0,-24.0,976.0,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-18 14:56,2025-07-18,2025-07,Aprovada,10,2025-08-18,054582,000000383,15114097,3490.0,-83.76,3406.24,Nacional
Filial_Proview,07843328000208,72453,Elo,Crédito,Crédito Parcelado Lojista,2025-07-18 16:58,2025-07-18,2025-07,Aprovada,10,2025-08-18,834655,000000385,15114097,4550.0,-109.2,4440.8,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-18 17:07,2025-07-18,2025-07,Aprovada,10,2025-08-18,012647,000000387,15114097,3400.0,-89.08,3310.92,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Débito,Débito,2025-07-22 10:17,2025-07-22,2025-07,Aprovada,01,2025-07-23,174946,000000389,15114097,590.0,-7.67,582.33,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-22 11:58,2025-07-22,2025-07,Aprovada,10,2025-08-21,087708,000000393,15114097,3000.0,-72.0,2928.0,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-22 11:59,2025-07-22,2025-07,Aprovada,10,2025-08-21,691512,000000395,15114097,5972.0,-143.33,5828.67,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-22 17:28,2025-07-22,2025-07,Aprovada,05,2025-08-21,086312,000000397,15114097,900.0,-21.69,878.31,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-23 10:24,2025-07-23,2025-07,Aprovada,05,2025-08-22,748353,000000399,15114097,2980.0,-71.82,2908.18,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-23 10:36,2025-07-23,2025-07,Aprovada,03,2025-08-22,770668,000000403,15114097,550.0,-12.38,537.62,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-23 10:46,2025-07-23,2025-07,Aprovada,10,2025-08-22,323581,000000405,15114097,3100.0,-74.4,3025.6,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-23 14:23,2025-07-23,2025-07,Aprovada,10,2025-08-22,633136,000000407,15114097,1500.0,-36.0,1464.0,Nacional
Filial_Proview,07843328000208,72453,Visa,Débito,Débito,2025-07-23 14:23,2025-07-23,2025-07,Aprovada,01,2025-07-24,525372,000000409,15114097,500.0,-6.25,493.75,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-24 09:12,2025-07-24,2025-07,Aprovada,10,2025-08-25,488993,000000411,15114097,2140.0,-56.07,2083.93,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-24 13:51,2025-07-24,2025-07,Aprovada,05,2025-08-25,033284,000000415,15114097,1800.0,-43.38,1756.62,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-25 11:17,2025-07-25,2025-07,Aprovada,10,2025-08-25,939948,000000417,15114097,4900.0,-117.6,4782.4,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-07-25 13:23,2025-07-25,2025-07,Aprovada,03,2025-08-25,235172,000000421,15114097,3140.0,-70.65,3069.35,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-29 12:23,2025-07-29,2025-07,Aprovada,10,2025-08-28,054878,000000423,15114097,10650.0,-279.03,10370.97,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito À Vista,2025-07-30 14:14,2025-07-30,2025-07,Aprovada,01,2025-08-29,645618,000000427,15114097,3100.0,-58.9,3041.1,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-30 15:25,2025-07-30,2025-07,Aprovada,10,2025-08-29,087520,000000431,15114097,3450.0,-90.39,3359.61,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-30 15:32,2025-07-30,2025-07,Aprovada,10,2025-08-29,095500,000000433,15114097,1225.0,-32.1,1192.9,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-30 16:12,2025-07-30,2025-07,Aprovada,02,2025-08-29,PC7P4M,000000435,15114097,2440.0,-58.8,2381.2,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-07-31 17:27,2025-07-31,2025-07,Aprovada,10,2025-09-01,R55965,000000437,15114097,1500.0,-39.3,1460.7,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito À Vista,2025-08-04 11:51,2025-08-04,2025-08,Aprovada,01,2025-09-03,615872,000000441,15114097,50.0,-0.95,49.05,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito À Vista,2025-08-05 08:50,2025-08-05,2025-08,Cancelada,01,2025-09-04,001681,000000445,15114097,250.0,-4.75,245.25,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito Parcelado Lojista,2025-08-07 14:48,2025-08-07,2025-08,Aprovada,10,2025-09-08,064255,000000449,15114097,4740.0,-113.76,4626.24,Nacional
Filial_Proview,07843328000208,72453,Visa,Crédito,Crédito À Vista,2025-08-08 10:15,2025-08-08,2025-08,Aprovada,01,2025-09-08,002906,000000453,15114097,3000.0,-57.0,2943.0,Nacional
Filial_Proview,07843328000208,72453,Mastercard,Crédito,Crédito Parcelado Lojista,2025-08-08 13:15,2025-08-08,2025-08,Aprovada,10,2025-09-08,A9SGI9,000000457,15114097,5640.0,-147.77,5492.23,Nacional
